date,investment_amount,stock_selection,returns_amount
2018-11-15,13502.652972651358,"['TSLA', 'FB', 'DIS']",46.004107937871595
2018-11-16,13625.056353986372,"['JPM', 'AAPL', 'TSLA']",122.40338133501427
2018-11-19,13488.423021527558,"['AAPL', 'TSLA', 'JNJ']",-136.63333245881404
2018-11-20,13292.966245459964,"['JPM', 'BAC', 'JNJ']",-195.45677606759455
2018-11-21,13321.471681643681,"['BAC', 'FB', 'INTC']",28.505436183717393
2018-11-23,13180.653816399976,"['MSFT', 'DIS', 'FB']",-140.81786524370546
2018-11-26,13422.942679281328,"['MSFT', 'BAC', 'JNJ']",242.28886288135254
2018-11-27,13378.926639957608,"['MSFT', 'TSLA', 'FB']",-44.01603932372018
2018-11-28,13730.996392320227,"['MSFT', 'DIS', 'JNJ']",352.0697523626186
2018-11-29,13533.8699808755,"['AAPL', 'TSLA', 'V']",-197.12641144472764
2018-11-30,13611.243420758923,"['BAC', 'DIS', 'FB']",77.373439883424
2018-12-03,13835.758596679087,"['TSLA', 'FB', 'V']",224.51517592016353
2018-12-04,13446.164174771886,"['AAPL', 'TSLA', 'V']",-389.59442190720074
2018-12-06,13391.352873406426,"['BAC', 'TSLA', 'JNJ']",-54.81130136546017
2018-12-07,13133.371164120734,"['TSLA', 'FB', 'V']",-257.981709285692
2018-12-10,13008.221512004355,"['BAC', 'JNJ', 'DIS']",-125.149652116379
2018-12-11,13074.672373072925,"['MSFT', 'TSLA', 'FB']",66.4508610685698
2018-12-12,13110.286458283654,"['MSFT', 'TSLA', 'JNJ']",35.61408521072917
2018-12-13,13121.790832109968,"['JPM', 'FB', 'V']",11.504373826313895
2018-12-14,12807.31087288414,"['AAPL', 'TSLA', 'DIS']",-314.47995922582777
2018-12-17,12681.504579012242,"['JPM', 'BAC', 'INTC']",-125.80629387189765
2018-12-18,12720.697598858045,"['JPM', 'BAC', 'INTC']",39.193019845803065
2018-12-19,12236.135153233148,"['AAPL', 'FB', 'V']",-484.562445624897
2018-12-20,12055.672109082607,"['BAC', 'DIS', 'MSFT']",-180.46304415054146
2018-12-21,11733.714452527403,"['FB', 'JNJ', 'INTC']",-321.95765655520336
2018-12-24,11166.17032576073,"['TSLA', 'JNJ', 'INTC']",-567.5441267666738
2018-12-26,11917.775875538542,"['BAC', 'FB', 'INTC']",751.6055497778125
2018-12-27,11780.723068308132,"['AAPL', 'TSLA', 'FB']",-137.0528072304096
2018-12-28,11769.150730190644,"['JPM', 'DIS', 'V']",-11.57233811748847
2018-12-31,11857.60232674343,"['TSLA', 'INTC', 'DIS']",88.45159655278621
2019-01-02,11797.78448989009,"['AAPL', 'DIS', 'JNJ']",-59.81783685334085
2019-01-03,11485.97933325866,"['JPM', 'FB', 'V']",-311.8051566314298
2019-01-04,11850.389957278752,"['JPM', 'BAC', 'JNJ']",364.41062402009265
2019-01-07,12059.194817887521,"['AAPL', 'TSLA', 'FB']",208.80486060876865
2019-01-08,12117.005299082204,"['TSLA', 'V', 'DIS']",57.810481194683234
2019-01-09,12201.757918354377,"['JNJ', 'AAPL', 'FB']",84.75261927217252
2019-01-10,12291.284502976465,"['AAPL', 'TSLA', 'FB']",89.5265846220882
2019-01-11,12350.963107956475,"['TSLA', 'JNJ', 'INTC']",59.67860498001028
2019-01-14,12203.473721227077,"['BAC', 'TSLA', 'INTC']",-147.48938672939767
2019-01-15,12360.666226678692,"['JPM', 'BAC', 'FB']",157.19250545161412
2019-01-16,12391.377505488856,"['AAPL', 'TSLA', 'FB']",30.711278810164004
2019-01-17,12509.341529793912,"['AAPL', 'BAC', 'TSLA']",117.96402430505623
2019-01-18,12045.839645932425,"['AAPL', 'TSLA', 'JNJ']",-463.50188386148693
2019-01-22,11840.718803153199,"['JPM', 'MSFT', 'FB']",-205.12084277922622
2019-01-23,11806.476204190738,"['BAC', 'V', 'DIS']",-34.24259896246076
2019-01-24,11736.286335326116,"['AAPL', 'DIS', 'MSFT']",-70.18986886462153
2019-01-25,11681.963067930485,"['TSLA', 'FB', 'INTC']",-54.323267395631774
2019-01-28,11597.029886110875,"['AAPL', 'TSLA', 'FB']",-84.93318181960967
2019-01-29,11616.66824302398,"['JPM', 'BAC', 'JNJ']",19.63835691310487
2019-01-30,11811.740188645388,"['JPM', 'TSLA', 'JNJ']",195.0719456214083
2019-01-31,12243.645796896228,"['AAPL', 'TSLA', 'FB']",431.9056082508396
2019-02-01,12245.947900850431,"['JNJ', 'DIS', 'FB']",2.3021039542036306
2019-02-04,12335.204390730374,"['TSLA', 'INTC', 'V']",89.25648987994282
2019-02-05,12509.50562188067,"['MSFT', 'AAPL', 'FB']",174.30123115029528
2019-02-06,12441.028482791386,"['AAPL', 'TSLA', 'FB']",-68.47713908928381
2019-02-07,12277.183850118778,"['AAPL', 'JNJ', 'INTC']",-163.844632672608
2019-02-08,12272.665265646301,"['BAC', 'DIS', 'INTC']",-4.518584472476505
2019-02-11,12142.814878345975,"['MSFT', 'DIS', 'FB']",-129.85038730032647
2019-02-12,12203.589550703175,"['BAC', 'TSLA', 'V']",60.77467235719996
2019-02-13,12228.765529844413,"['JPM', 'MSFT', 'JNJ']",25.175979141238713
2019-02-14,12217.011851798357,"['JPM', 'DIS', 'V']",-11.753678046055938
2019-02-15,12347.102567325244,"['AAPL', 'DIS', 'INTC']",130.09071552688692
2019-02-19,12281.90820946674,"['JPM', 'TSLA', 'JNJ']",-65.1943578585051
2019-02-20,12353.737443342423,"['BAC', 'AAPL', 'DIS']",71.82923387568371
2019-02-21,12293.859731347477,"['JPM', 'AAPL', 'JNJ']",-59.87771199494637
2019-02-22,12472.799177429692,"['DIS', 'MSFT', 'INTC']",178.939446082215
2019-02-25,12565.776762832094,"['AAPL', 'TSLA', 'V']",92.97758540240284
2019-02-26,12542.955555993221,"['AAPL', 'TSLA', 'FB']",-22.821206838872968
2019-02-27,12541.789175863218,"['MSFT', 'INTC', 'V']",-1.1663801300037449
2019-02-28,12526.471059171916,"['BAC', 'AAPL', 'TSLA']",-15.318116691301839
2019-03-01,12289.274836050086,"['TSLA', 'JNJ', 'V']",-237.19622312182946
2019-03-04,12272.343155596733,"['AAPL', 'JNJ', 'V']",-16.931680453353692
2019-03-05,12340.258367314505,"['AAPL', 'FB', 'INTC']",67.91521171777276
2019-03-06,12345.818570451189,"['JNJ', 'BAC', 'FB']",5.560203136683413
2019-03-07,12209.940055863042,"['JNJ', 'DIS', 'FB']",-135.87851458814657
2019-03-08,12326.007660267313,"['BAC', 'TSLA', 'INTC']",116.06760440427024
2019-03-11,12576.45793568172,"['TSLA', 'FB', 'V']",250.45027541440686
2019-03-12,12544.11147064513,"['AAPL', 'TSLA', 'V']",-32.34646503658951
2019-03-13,12615.37995319011,"['AAPL', 'MSFT', 'V']",71.26848254497963
2019-03-14,12555.62122988003,"['MSFT', 'TSLA', 'FB']",-59.75872331008031
2019-03-15,12434.539274970248,"['AAPL', 'TSLA', 'V']",-121.08195490978142
2019-03-18,12522.881132951996,"['AAPL', 'MSFT', 'V']",88.34185798174803
2019-03-19,12477.453787743103,"['JPM', 'AAPL', 'MSFT']",-45.4273452088928
2019-03-20,12537.930535225634,"['FB', 'MSFT', 'JNJ']",60.47674748253121
2019-03-21,12714.43917364769,"['AAPL', 'TSLA', 'FB']",176.5086384220558
2019-03-22,12440.65839021016,"['AAPL', 'MSFT', 'V']",-273.7807834375308
2019-03-25,12388.612473055178,"['BAC', 'DIS', 'JNJ']",-52.045917154981
2019-03-26,12493.161419505876,"['MSFT', 'FB', 'V']",104.54894645069726
2019-03-27,12579.29234975389,"['TSLA', 'V', 'DIS']",86.13093024801492
2019-03-28,12659.028206737461,"['AAPL', 'TSLA', 'DIS']",79.73585698357056
2019-03-29,12741.063860727303,"['JPM', 'TSLA', 'V']",82.0356539898421
2019-04-01,12940.437119371654,"['AAPL', 'TSLA', 'V']",199.37325864435115
2019-04-02,13052.453694442025,"['JPM', 'TSLA', 'FB']",112.01657507037089
2019-04-03,13084.545385100748,"['AAPL', 'FB', 'V']",32.091690658722655
2019-04-04,12767.564197720709,"['AAPL', 'TSLA', 'INTC']",-316.98118738003905
2019-04-05,12759.503507250503,"['JPM', 'DIS', 'FB']",-8.060690470205373
2019-04-08,12797.95801673408,"['AAPL', 'TSLA', 'JNJ']",38.45450948357575
2019-04-09,12746.640140966214,"['JPM', 'AAPL', 'V']",-51.31787576786519
2019-04-10,12792.157373638793,"['DIS', 'FB', 'V']",45.51723267257876
2019-04-11,12619.82965624972,"['AAPL', 'TSLA', 'V']",-172.32771738907286
2019-04-12,12885.447712606594,"['JPM', 'MSFT', 'INTC']",265.61805635687415
2019-04-15,12923.310234473915,"['JPM', 'DIS', 'V']",37.86252186732054
2019-04-16,12829.151486610355,"['DIS', 'FB', 'V']",-94.15874786355926
2019-04-17,12934.49430480578,"['JPM', 'TSLA', 'JNJ']",105.34281819542412
2019-04-18,12941.210624213129,"['JPM', 'AAPL', 'DIS']",6.716319407349147
2019-04-22,12803.111743677277,"['AAPL', 'TSLA', 'MSFT']",-138.098880535852
2019-04-23,12977.638633246223,"['MSFT', 'AAPL', 'FB']",174.526889568946
2019-04-24,12921.075865588531,"['JNJ', 'AAPL', 'FB']",-56.56276765769144
2019-04-25,12867.618405072713,"['BAC', 'DIS', 'INTC']",-53.45746051581773
2019-04-26,12916.611147769621,"['MSFT', 'DIS', 'FB']",48.99274269690795
2019-04-29,12912.904583211139,"['DIS', 'JNJ', 'V']",-3.706564558482569
2019-04-30,12830.259590756104,"['JPM', 'TSLA', 'FB']",-82.6449924550343
2019-05-01,12721.24862940752,"['MSFT', 'JNJ', 'V']",-109.0109613485838
2019-05-02,12656.095554975731,"['AAPL', 'JNJ', 'INTC']",-65.15307443178972
2019-05-03,12899.995208222674,"['BAC', 'JPM', 'TSLA']",243.89965324694276
2019-05-06,12845.225435387758,"['MSFT', 'TSLA', 'FB']",-54.769772834915784
2019-05-07,12602.28523604477,"['DIS', 'TSLA', 'V']",-242.9401993429874
2019-05-08,12605.483024075555,"['BAC', 'INTC', 'DIS']",3.197788030784068
2019-05-09,12416.022602404722,"['AAPL', 'DIS', 'V']",-189.46042167083215
2019-05-10,12451.298772479659,"['JPM', 'BAC', 'MSFT']",35.27617007493609
2019-05-13,12156.4991277851,"['DIS', 'MSFT', 'V']",-294.7996446945581
2019-05-14,12233.154918790775,"['BAC', 'JNJ', 'INTC']",76.65579100567447
2019-05-15,12341.350780508496,"['AAPL', 'TSLA', 'V']",108.19586171772062
2019-05-16,12398.123220042471,"['AAPL', 'FB', 'V']",56.77243953397556
2019-05-17,12330.955963780134,"['JPM', 'MSFT', 'V']",-67.1672562623371
2019-05-20,12290.927035870485,"['BAC', 'JNJ', 'DIS']",-40.0289279096487
2019-05-21,12337.864502816981,"['JPM', 'BAC', 'JNJ']",46.93746694649599
2019-05-22,12222.247851625969,"['AAPL', 'FB', 'INTC']",-115.61665119101235
2019-05-23,12107.11287536224,"['FB', 'JNJ', 'MSFT']",-115.13497626372919
2019-05-24,12010.69864674901,"['TSLA', 'JNJ', 'INTC']",-96.41422861323008
2019-05-28,11953.832170734717,"['JPM', 'BAC', 'V']",-56.86647601429286
2019-05-29,11845.614864279774,"['MSFT', 'FB', 'V']",-108.21730645494245
2019-05-30,11772.193135015965,"['BAC', 'TSLA', 'INTC']",-73.42172926380954
2019-05-31,11518.338011330208,"['MSFT', 'AAPL', 'FB']",-253.85512368575655
2019-06-03,11490.369908569472,"['BAC', 'DIS', 'INTC']",-27.968102760736656
2019-06-04,11744.5224983567,"['JPM', 'DIS', 'JNJ']",254.15258978722886
2019-06-05,11941.979641654,"['AAPL', 'TSLA', 'V']",197.4571432972989
2019-06-06,12226.773389504315,"['AAPL', 'TSLA', 'V']",284.7937478503154
2019-06-07,12362.31957953619,"['AAPL', 'TSLA', 'JNJ']",135.54619003187508
2019-06-10,12487.557123826078,"['MSFT', 'AAPL', 'FB']",125.23754428988832
2019-06-11,12696.370446448422,"['AAPL', 'TSLA', 'FB']",208.81332262234355
2019-06-12,12457.355612102743,"['AAPL', 'TSLA', 'FB']",-239.01483434567854
2019-06-13,12558.904814461745,"['DIS', 'JNJ', 'V']",101.54920235900136
2019-06-14,12667.065457705366,"['FB', 'DIS', 'TSLA']",108.16064324362196
2019-06-17,13042.031981344855,"['TSLA', 'FB', 'V']",374.9665236394885
2019-06-18,13126.252124954426,"['AAPL', 'TSLA', 'FB']",84.2201436095711
2019-06-19,13099.00439602157,"['JPM', 'AAPL', 'MSFT']",-27.247728932856262
2019-06-20,13079.788060650255,"['TSLA', 'V', 'DIS']",-19.216335371314926
2019-06-21,13105.616965816367,"['JNJ', 'FB', 'V']",25.828905166112236
2019-06-24,13189.68260343889,"['TSLA', 'FB', 'INTC']",84.06563762252335
2019-06-25,13063.838302809541,"['JNJ', 'TSLA', 'FB']",-125.84430062934916
2019-06-26,13029.528200183966,"['BAC', 'DIS', 'JNJ']",-34.31010262557538
2019-06-27,12976.845095505372,"['JPM', 'AAPL', 'INTC']",-52.683104678593736
2019-06-28,13184.732939920857,"['JPM', 'TSLA', 'FB']",207.88784441548523
2019-07-01,13267.044507222152,"['JPM', 'FB', 'V']",82.31156730129442
2019-07-02,13266.003843126906,"['AAPL', 'TSLA', 'DIS']",-1.0406640952460293
2019-07-03,13392.650559793672,"['AAPL', 'FB', 'V']",126.64671666676622
2019-07-05,13291.022312551479,"['JNJ', 'TSLA', 'FB']",-101.62824724219354
2019-07-08,13213.25996376049,"['BAC', 'JPM', 'DIS']",-77.76234879098774
2019-07-09,13233.553403000948,"['MSFT', 'BAC', 'JNJ']",20.29343924045679
2019-07-10,13394.333908548899,"['AAPL', 'FB', 'V']",160.78050554795118
2019-07-11,13322.8048014133,"['AAPL', 'TSLA', 'FB']",-71.52910713559868
2019-07-12,13375.480307704927,"['JPM', 'MSFT', 'V']",52.675506291627244
2019-07-15,13549.652303529148,"['AAPL', 'TSLA', 'FB']",174.17199582422109
2019-07-16,13439.974063083599,"['AAPL', 'TSLA', 'JNJ']",-109.67824044554982
2019-07-17,13382.071236746986,"['JPM', 'BAC', 'FB']",-57.902826336612634
2019-07-18,13452.958086743409,"['BAC', 'TSLA', 'INTC']",70.88684999642282
2019-07-19,13309.784792905019,"['JPM', 'AAPL', 'V']",-143.17329383839024
2019-07-22,13420.918150653717,"['TSLA', 'MSFT', 'INTC']",111.13335774869847
2019-07-23,13484.569140997964,"['MSFT', 'AAPL', 'FB']",63.650990344247475
2019-07-24,13580.438656655082,"['JPM', 'AAPL', 'TSLA']",95.86951565711752
2019-07-25,12833.838182754698,"['TSLA', 'FB', 'V']",-746.6004739003838
2019-07-26,12924.759502607852,"['BAC', 'DIS', 'JNJ']",90.92131985315427
2019-07-29,12955.876484426171,"['DIS', 'MSFT', 'V']",31.11698181831889
2019-07-30,13025.699872876394,"['AAPL', 'TSLA', 'JNJ']",69.82338845022241
2019-07-31,12922.61253835056,"['BAC', 'TSLA', 'FB']",-103.08733452583328
2019-08-01,12548.692769343823,"['JPM', 'AAPL', 'BAC']",-373.9197690067376
2019-08-02,12497.7335362397,"['JNJ', 'MSFT', 'V']",-50.95923310412218
2019-08-05,12237.843297132418,"['JPM', 'TSLA', 'JNJ']",-259.89023910728247
2019-08-06,12333.021697155778,"['BAC', 'JNJ', 'INTC']",95.17840002336015
2019-08-07,12240.152293009858,"['AAPL', 'DIS', 'V']",-92.86940414592027
2019-08-08,12522.026876758395,"['AAPL', 'TSLA', 'V']",281.8745837485367
2019-08-09,12393.973962756594,"['TSLA', 'FB', 'V']",-128.05291400180067
2019-08-12,12205.200914071862,"['BAC', 'DIS', 'JNJ']",-188.7730486847322
2019-08-13,12535.630808068188,"['AAPL', 'JNJ', 'INTC']",330.4298939963264
2019-08-14,11943.989999327325,"['AAPL', 'TSLA', 'FB']",-591.6408087408636
2019-08-15,11912.17480012502,"['BAC', 'JNJ', 'INTC']",-31.81519920230494
2019-08-16,12033.74165897028,"['DIS', 'FB', 'V']",121.56685884526087
2019-08-19,12270.307453118765,"['JPM', 'AAPL', 'TSLA']",236.5657941484842
2019-08-20,12200.078461467578,"['AAPL', 'TSLA', 'FB']",-70.22899165118724
2019-08-21,12301.68571569163,"['AAPL', 'DIS', 'V']",101.60725422405267
2019-08-22,12249.110884768175,"['AAPL', 'MSFT', 'V']",-52.57483092345501
2019-08-23,11817.80919106854,"['JPM', 'TSLA', 'DIS']",-431.3016936996355
2019-08-26,11937.678880634245,"['JPM', 'BAC', 'INTC']",119.8696895657049
2019-08-27,11892.579169779783,"['AAPL', 'DIS', 'TSLA']",-45.09971085446159
2019-08-28,11879.726669304591,"['FB', 'JNJ', 'V']",-12.852500475191846
2019-08-29,12096.595594830995,"['AAPL', 'DIS', 'TSLA']",216.86892552640347
2019-08-30,12164.488230325709,"['AAPL', 'TSLA', 'FB']",67.89263549471434
2019-09-03,12068.94624995766,"['JPM', 'TSLA', 'INTC']",-95.54198036804883
2019-09-04,12304.260339240307,"['BAC', 'JNJ', 'INTC']",235.31408928264682
2019-09-05,12533.643861772101,"['AAPL', 'FB', 'V']",229.38352253179437
2019-09-06,12419.86202035699,"['AAPL', 'TSLA', 'FB']",-113.78184141511156
2019-09-09,12359.58445018306,"['DIS', 'INTC', 'V']",-60.277570173930144
2019-09-10,12422.188265052087,"['JPM', 'TSLA', 'FB']",62.6038148690277
2019-09-11,12808.843970171154,"['AAPL', 'TSLA', 'JNJ']",386.6557051190666
2019-09-12,12754.842875422295,"['AAPL', 'TSLA', 'FB']",-54.00109474885903
2019-09-13,12747.777848890157,"['DIS', 'MSFT', 'V']",-7.06502653213829
2019-09-16,12635.979604081222,"['BAC', 'JPM', 'DIS']",-111.79824480893512
2019-09-17,12604.569667018437,"['AAPL', 'BAC', 'INTC']",-31.409937062784593
2019-09-18,12618.153613251492,"['MSFT', 'TSLA', 'FB']",13.58394623305503
2019-09-19,12648.062462240301,"['JPM', 'AAPL', 'MSFT']",29.90884898880904
2019-09-20,12492.454218337516,"['FB', 'TSLA', 'MSFT']",-155.60824390278503
2019-09-23,12417.264272680008,"['FB', 'BAC', 'JNJ']",-75.18994565750836
2019-09-24,12078.21568006818,"['AAPL', 'TSLA', 'V']",-339.0485926118272
2019-09-25,12113.705075031223,"['DIS', 'JNJ', 'V']",35.48939496304229
2019-09-26,12342.804950924201,"['AAPL', 'TSLA', 'MSFT']",229.09987589297816
2019-09-27,12243.496268982442,"['TSLA', 'MSFT', 'V']",-99.30868194175855
2019-09-30,12277.704080411135,"['JPM', 'BAC', 'INTC']",34.20781142869237
2019-10-01,12179.169248297196,"['FB', 'AAPL', 'MSFT']",-98.53483211393905
2019-10-02,11947.631670749899,"['AAPL', 'TSLA', 'V']",-231.53757754729668
2019-10-03,11888.37122390921,"['BAC', 'DIS', 'JNJ']",-59.26044684068984
2019-10-04,12094.385875241385,"['AAPL', 'FB', 'V']",206.01465133217607
2019-10-07,12055.451461451477,"['AAPL', 'JNJ', 'V']",-38.93441378990792
2019-10-08,11973.163733464304,"['AAPL', 'TSLA', 'DIS']",-82.28772798717364
2019-10-09,12145.802184821976,"['BAC', 'TSLA', 'INTC']",172.63845135767224
2019-10-10,12229.034331039844,"['AAPL', 'TSLA', 'MSFT']",83.23214621786792
2019-10-11,12423.340010936396,"['JPM', 'AAPL', 'MSFT']",194.30567989655174
2019-10-14,12548.4383317938,"['AAPL', 'TSLA', 'FB']",125.09832085740527
2019-10-15,12722.435393495503,"['JPM', 'TSLA', 'V']",173.99706170170248
2019-10-16,12801.738079400038,"['JPM', 'FB', 'JNJ']",79.30268590453488
2019-10-17,12919.018301760108,"['TSLA', 'JNJ', 'DIS']",117.28022236007018
2019-10-18,12520.488375692259,"['TSLA', 'JNJ', 'DIS']",-398.5299260678494
2019-10-21,12788.508057914649,"['JPM', 'AAPL', 'BAC']",268.01968222238975
2019-10-22,12654.857882482574,"['JPM', 'AAPL', 'FB']",-133.65017543207432
2019-10-23,12610.69620530627,"['JPM', 'DIS', 'TSLA']",-44.16167717630378
2019-10-24,12705.50341680463,"['MSFT', 'AAPL', 'FB']",94.80721149835881
2019-10-25,13172.106358412555,"['TSLA', 'MSFT', 'V']",466.60294160792546
2019-10-28,13233.798132793583,"['AAPL', 'TSLA', 'INTC']",61.691774381028154
2019-10-29,13035.959086123457,"['AAPL', 'MSFT', 'V']",-197.83904667012575
2019-10-30,13075.965946989865,"['JPM', 'BAC', 'JNJ']",40.006860866407806
2019-10-31,13002.859084299309,"['MSFT', 'JNJ', 'V']",-73.10686269055623
2019-11-01,13264.834442510335,"['AAPL', 'DIS', 'FB']",261.9753582110261
2019-11-04,13334.823868873616,"['JPM', 'AAPL', 'DIS']",69.98942636328138
2019-11-05,13315.805739057141,"['AAPL', 'TSLA', 'FB']",-19.018129816475266
2019-11-06,13337.002633798016,"['JPM', 'BAC', 'JNJ']",21.196894740874995
2019-11-07,13514.906696235055,"['TSLA', 'JNJ', 'V']",177.9040624370391
2019-11-08,13719.882467527708,"['AAPL', 'TSLA', 'DIS']",204.975771292653
2019-11-11,13791.981566634546,"['MSFT', 'DIS', 'TSLA']",72.09909910683746
2019-11-12,13857.373731625752,"['AAPL', 'TSLA', 'V']",65.3921649912063
2019-11-13,14114.530885107237,"['TSLA', 'FB', 'DIS']",257.1571534814848
2019-11-14,14056.261649585605,"['AAPL', 'DIS', 'MSFT']",-58.269235521631344
2019-11-15,14154.776679927283,"['TSLA', 'MSFT', 'V']",98.51503034167763
2019-11-18,14145.51367108519,"['AAPL', 'TSLA', 'JNJ']",-9.263008842093768
2019-11-19,14200.388816423607,"['AAPL', 'DIS', 'FB']",54.8751453384175
2019-11-20,14032.545272875905,"['TSLA', 'FB', 'V']",-167.8435435477022
2019-11-21,14066.835895985441,"['MSFT', 'BAC', 'JNJ']",34.29062310953668
2019-11-22,13855.990405547484,"['FB', 'TSLA', 'JNJ']",-210.84549043795778
2019-11-25,13924.149491271419,"['FB', 'DIS', 'JNJ']",68.15908572393528
